"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","label"
34803.7891,15010.1084,108.5998,54.7481,14.1838,23.4390,8.7548,10.2439,12.5954,2.5435,11.8476,4.3142,7.1130,2.1684,8.8368,11.0601,4.9119,10.3151,5.3354,8.2987,12.8709,10.2524,10.8946,9.4536,10.7466,10.2483,9.4277,9.9829,11.3794,10.9542,7.5016,8.5311,8.3855,4.3392,1.6539,2.1370,7.3423,9.1746,9.2946,4.8995,6.9929,6.6142,13.8170,8.5072,3.8097,13.9392,15.6077,7.9884,8.9862,5.7210,4.4353,3.7781,6.6266,5.8473,8.0964,3.1973,8.9443,10.8399,10.1467,6.0528,8.3108,6.5128,6.4270,9.8461,"nope"
34798.8867,15020.1201,142.5663,23.3601,17.2115,4.8656,9.9438,10.3790,3.2821,3.8152,21.9736,8.3314,3.7503,9.8541,1.5144,9.8312,3.5248,1.0230,3.1918,2.5435,5.1350,12.5450,5.3618,10.3406,12.0683,5.3076,10.5908,10.6726,2.3424,7.2070,3.8689,8.0197,10.9498,15.4673,13.5696,12.4601,5.9476,9.1122,10.2513,7.3084,9.2957,7.1587,8.1600,1.4267,8.2943,16.4682,6.4537,13.7597,15.5184,8.9253,0.5666,6.6185,3.5035,2.9171,5.0212,1.7536,1.3303,2.7659,9.1650,4.8649,4.2464,7.2320,6.2971,6.3757,"nope"
34813.8320,15000.2021,132.9965,108.9803,48.1206,87.4734,74.8299,10.4482,18.7271,24.5172,15.7079,8.9378,13.2955,22.5909,12.2844,9.3816,16.0377,16.3973,7.9607,5.0204,2.4742,5.6714,10.0238,13.7584,9.3043,2.7582,7.4632,2.5680,10.3917,13.5293,6.1341,11.4185,11.9189,10.1514,4.1378,7.2469,2.9526,1.8900,3.4303,2.5359,1.0952,8.8859,11.3731,5.6291,3.4904,7.7086,6.7701,7.3583,11.3312,16.8406,13.9617,5.9970,1.6982,2.7107,6.3513,12.2042,9.9190,8.7488,3.6646,3.0521,5.7558,2.4771,4.4756,8.5013,"nope"
34804.7109,15025.6113,180.7505,77.3475,27.4298,136.1493,69.2859,18.2287,8.8783,18.1134,20.8933,22.6356,26.1226,21.2450,10.5471,8.6720,3.0505,16.3044,16.5727,9.1038,9.5882,11.5718,9.5701,12.5574,7.8908,7.1601,2.9052,3.1708,14.1813,13.6062,13.3348,10.0364,15.6583,5.1928,2.2200,5.5595,4.8451,7.9266,13.7858,7.4775,2.0490,1.1372,7.8226,9.2647,1.7180,3.1667,7.1994,7.1552,16.3527,12.8708,6.2088,9.8284,8.2694,6.6498,5.1858,6.2107,10.0582,15.6398,8.0880,7.0122,13.5334,10.6651,4.4765,5.1312,"nope"
34833.7969,15093.6826,126.3737,181.5721,84.8040,134.4954,59.0070,17.7812,4.4236,6.1779,10.4771,1.3408,4.4385,9.8253,8.9828,11.5155,8.3729,9.5495,8.2788,5.3686,3.9288,3.6498,7.7403,9.0975,7.1494,14.4452,5.6446,2.8286,12.5010,11.8902,13.1098,11.7396,8.8760,5.2382,4.0390,2.4634,3.5846,1.3395,7.3923,7.3760,3.5250,3.6420,5.0291,5.2634,2.5678,5.4878,8.2750,6.9964,0.1817,1.9242,1.8668,3.5024,10.3550,8.6081,9.5753,6.7648,3.3324,7.1214,2.2637,1.8701,5.5845,5.6970,7.0271,3.8854,"nope"
34774.8477,14954.0098,66.0377,101.5609,74.0352,191.2149,111.6990,4.2084,13.3853,18.7882,21.5098,9.1699,21.5506,17.2687,5.4952,19.0476,14.9955,10.0068,11.2429,16.5962,19.5231,10.3662,9.3054,3.2263,5.1844,4.6813,8.2287,8.4026,7.0792,3.5844,5.9954,7.2758,8.2054,11.9178,2.3475,11.7420,9.9829,4.1924,9.8247,8.0594,2.7986,6.2012,3.0996,3.2422,3.6944,3.5389,2.7956,7.7076,5.8856,4.6991,7.6179,10.5536,6.3690,1.5535,7.8968,4.8510,6.0167,12.3395,9.3621,0.7881,9.9448,9.5871,3.0388,3.4241,"nope"
34793.2031,14956.0674,74.8999,49.0536,60.1032,98.0683,25.0089,26.9806,26.6001,17.4702,34.2495,11.7335,22.8451,30.1061,18.2060,1.7428,3.1370,5.8446,8.5073,9.9455,11.3170,13.4738,16.4115,15.7458,11.0954,1.9670,1.1080,4.2158,3.6185,5.6786,10.1435,11.3402,12.7727,8.9805,12.5803,11.3178,6.9673,2.7722,10.0151,11.9765,8.3796,9.0390,13.0270,11.8183,3.7992,6.1110,7.1537,7.3950,12.0919,16.6351,18.8672,13.2397,6.6489,5.5729,5.3559,7.5351,6.3214,3.7674,3.8004,4.6338,7.2264,9.3128,6.4169,3.7874,"nope"
34803.4805,14982.7480,68.3296,55.2714,82.1260,177.6421,71.4739,26.4544,15.1283,26.3848,14.9392,8.0799,28.3678,39.3309,24.6600,55.9599,35.5795,10.7275,15.7645,14.9869,3.2329,10.7184,2.4148,4.5000,6.4605,4.1985,2.7393,4.1955,2.4239,7.4315,4.1486,6.1402,6.8991,10.3402,7.2899,14.1180,8.3614,7.4152,8.3586,3.2887,8.7964,2.9443,4.2492,13.8514,13.1224,9.5074,8.9258,8.4370,5.6128,7.8357,5.9533,6.7108,4.7009,2.1187,2.9355,1.3872,4.6785,10.1897,12.4203,3.7911,6.2611,8.8367,3.9839,0.6418,"nope"
34821.7852,14976.0508,76.5255,41.3842,44.5712,56.1444,36.3681,17.9491,36.3992,11.6101,5.7743,11.2015,26.9709,40.9829,10.3630,27.4892,12.3594,5.8995,21.1739,44.3926,31.2328,3.3342,8.7782,3.9149,7.6054,9.4718,3.6770,5.4776,10.6520,11.4368,10.5671,13.1196,13.0464,2.3359,9.8055,5.0363,1.2712,3.9417,4.9403,5.2370,9.1671,11.1746,8.8653,3.4203,3.9280,9.8853,16.0933,13.1423,11.7933,8.1013,6.7473,4.4156,5.1546,3.1037,2.1802,1.0521,4.8129,10.3041,6.1597,3.5640,7.5489,6.9747,4.7697,2.7497,"nope"
34772.2578,14911.2041,81.6076,141.8533,95.0404,133.3118,45.7591,13.6081,20.7540,19.7387,38.8416,9.9349,19.7857,32.2962,11.0089,29.7465,23.0427,14.6379,14.9593,10.3588,6.2980,6.0593,6.0271,10.7056,10.4948,6.3555,13.2240,7.2532,5.1103,5.8913,6.6726,3.4776,4.6621,12.9852,11.9269,5.2013,10.0533,1.3809,17.2762,15.4284,6.0062,3.0413,6.5796,8.0243,8.7217,8.6366,11.3026,4.8206,5.8308,4.5473,3.7019,11.7343,8.2632,5.3167,5.9011,3.8665,5.0613,11.0763,13.0763,8.3359,6.0165,6.3334,4.2548,4.9746,"nope"
34828.2656,14988.5166,67.0577,129.3406,94.7148,103.5315,30.6575,15.7147,20.7277,7.9518,7.9050,5.8371,15.5824,25.7857,20.0742,9.5440,6.3527,11.7866,14.5091,23.0493,11.8016,1.5515,12.0240,11.6224,14.9329,7.7598,6.2123,3.2528,8.9977,8.5028,8.6360,12.7067,2.6292,14.0668,6.3590,11.4879,3.9872,5.3569,7.9352,14.1357,15.7511,13.4468,3.5701,5.2545,13.2017,10.8190,5.6328,4.5413,2.1917,8.1306,6.3746,7.5307,10.8668,7.6083,2.2372,8.1744,10.1767,11.1905,7.2273,4.0964,11.8708,13.7281,10.8795,7.9421,"nope"
34800.6797,14935.1396,63.7305,114.6929,126.7757,255.4719,124.5619,20.0209,14.3623,10.2994,10.4575,13.7049,14.0297,17.8465,6.0774,13.5084,13.3294,11.8676,8.1919,7.5951,7.4032,4.8986,5.2719,4.4157,9.1874,13.0052,15.8433,9.5735,8.8462,5.9802,5.3968,9.9999,1.8860,5.6116,6.7662,7.9627,0.9766,9.9656,5.4646,3.6934,2.6590,3.8055,6.5466,6.0011,3.1810,6.2847,7.5177,3.9780,4.2796,5.2199,2.6893,13.4467,11.7934,6.9996,3.0809,3.6256,7.5281,6.6361,12.5908,15.1217,11.0558,13.4040,13.4551,6.6636,"nope"
34801.5195,14991.2275,141.0524,107.6549,42.2665,127.3717,41.8245,6.0865,24.5113,14.7535,2.5976,10.1048,0.8791,9.6244,8.0709,13.0634,5.7045,13.0514,13.7408,5.9798,5.9828,2.5869,7.5935,7.9867,8.2447,6.1388,4.9929,6.3808,5.0495,6.6171,11.6409,10.6832,7.9322,5.7621,4.3946,9.7916,3.0076,5.0633,7.7328,2.1174,12.0464,14.8365,7.2004,4.7297,9.0443,11.0121,5.4595,1.5860,3.8901,9.9323,10.1512,4.2822,4.3044,4.0449,9.3655,7.9556,4.6347,2.4067,0.5331,4.4202,4.4698,2.9731,7.6464,7.8393,"nope"
34797.9375,15034.1025,274.2086,191.2930,162.1333,130.6266,56.7030,10.1669,23.0279,17.6992,24.0001,8.3626,6.9996,5.6159,10.7858,17.1662,11.4752,3.7218,5.5990,7.5149,10.0442,3.4584,7.7231,6.6054,1.5745,7.6683,7.3123,8.2030,11.0387,8.2122,9.2542,8.0185,5.3925,6.7123,1.6259,7.5023,9.3323,7.9017,4.9747,4.5387,3.3261,7.3876,7.3833,2.1617,6.6202,8.3470,6.5728,5.1241,12.9489,7.3836,4.4521,4.8880,4.8664,4.4020,9.9399,6.7497,3.9212,3.2836,3.1095,8.0768,11.5023,16.2750,15.2899,7.7716,"nope"
34792.1523,14965.4893,85.2697,46.5442,30.2172,37.7524,22.7986,18.4726,31.8824,8.5682,14.9203,14.8216,17.3021,9.7543,3.3386,12.3271,8.0785,8.5463,7.8023,4.4530,3.5168,3.8124,5.9118,2.4800,4.8914,3.7446,0.7077,5.1627,4.2590,7.2675,6.6230,5.3098,5.7006,3.4074,6.8900,2.9685,10.9177,2.4219,6.5061,7.0862,6.7840,6.7726,9.0829,7.4672,5.8962,5.8682,3.2555,1.2294,2.2364,4.3361,2.3526,8.0120,4.4655,11.7738,7.9400,2.4161,4.9496,7.5170,10.8818,7.5963,7.1874,0.6542,7.0848,4.1387,"nope"
34784.7031,14953.7354,66.3144,57.5528,120.0716,226.4973,128.6126,30.5868,33.4500,9.9324,19.6218,14.7687,26.3225,41.0975,29.0437,33.0575,21.4597,8.2022,24.8884,40.9283,19.4681,11.3608,4.8966,6.1909,9.9919,17.5316,15.0198,5.8739,2.7181,3.6772,1.4146,0.4062,8.4572,7.4304,4.1902,5.0048,4.9293,2.1451,4.5433,3.8423,11.9031,4.3930,7.9072,9.2496,8.6882,8.5780,4.4707,6.5832,5.8918,5.8234,3.0986,2.7416,3.6355,9.4337,11.2626,11.1948,6.2217,18.7008,13.8969,2.6938,1.7373,1.9147,0.7580,3.3760,"nope"
34803.5078,14960.9785,78.6267,80.6712,28.6864,98.9986,47.2334,15.1620,12.6631,10.2200,5.4965,8.1442,7.6466,18.4292,9.5307,5.3087,8.9368,15.7622,19.5427,13.5034,2.1974,2.3883,4.3307,13.6432,20.6371,24.4904,14.0364,3.3993,3.5516,1.4859,6.7676,5.5699,6.4141,6.2158,1.1283,4.6889,6.9110,6.2797,14.3301,13.4816,4.6443,2.6762,2.3987,5.1791,2.8687,6.8425,6.5773,3.0957,5.1555,7.5947,5.1802,6.0569,5.5552,3.4405,7.6489,4.3084,6.6141,4.0972,5.8948,3.0820,5.5276,6.3710,3.2144,4.2228,"nope"
34803.7227,14933.9414,59.8780,66.0229,50.3412,160.7177,57.9688,26.0270,20.4958,17.6175,18.1450,14.0089,19.0747,23.1502,7.4481,15.9630,15.3336,7.1255,4.3614,17.2344,11.0592,8.8788,9.2348,2.7845,8.5422,7.3395,4.6758,9.1649,16.6973,14.8895,7.5065,5.8375,5.4533,8.5421,3.1621,8.7456,6.7094,3.9529,7.6150,2.5118,8.5799,9.2125,1.6537,7.4606,4.6552,4.3275,8.4932,3.5748,3.2791,2.3761,8.9602,0.9469,8.6255,12.8919,13.6645,7.2375,3.2165,9.1442,7.2464,5.2700,7.7372,2.7512,5.0837,13.0854,"nope"
34800.0078,14966.0410,153.0419,82.8255,34.8972,94.9708,42.9213,21.2081,13.3467,11.3750,10.2016,7.0762,13.0533,26.2394,15.1290,11.5530,7.4018,9.3024,10.5485,19.1019,9.9784,6.8718,3.6025,6.7533,5.5041,5.3528,10.6875,6.3045,2.2885,4.6492,12.6161,11.9151,6.9135,3.9789,4.3260,4.2909,6.7505,9.2271,13.9843,11.6878,8.2920,2.9269,3.8010,6.1343,4.3044,5.4350,6.6876,6.6020,2.3182,9.4261,4.9824,3.1911,7.5050,9.0449,7.1408,5.0831,10.1002,5.7838,11.3835,5.1319,8.1039,5.8605,6.2971,6.1521,"nope"
34807.7344,14973.5586,177.8462,314.9649,117.4307,60.4884,7.8747,23.8269,18.8715,24.4299,11.3197,15.2512,35.4867,34.9198,13.4991,18.3327,15.3468,14.2023,13.9281,10.9757,10.0032,2.3606,11.7880,1.7277,7.3263,2.1213,2.6603,7.1610,5.1481,6.5372,1.4068,8.2066,12.0776,13.2558,10.5845,4.6102,3.7665,1.8390,6.7278,4.2924,6.2344,9.4399,12.2316,8.4533,8.2613,1.0060,3.0602,4.9987,1.3095,4.1648,2.2885,2.9572,3.9613,6.6507,4.4221,7.4695,6.5570,6.0942,4.1222,6.3982,6.8135,7.6199,10.7082,6.7210,"nope"
34797.8945,14977.1816,103.2623,18.5059,113.8318,181.0687,96.6049,15.7148,12.2778,12.3466,22.6328,10.3970,33.0291,40.2053,15.4662,15.9820,10.4073,9.9740,10.4681,9.5185,4.9228,2.4244,6.6968,2.9263,8.8906,15.4573,12.0525,16.3282,12.1483,2.1179,6.7447,2.4302,8.4622,7.8684,10.8949,10.3513,18.4238,9.3017,6.0467,8.5054,10.3512,2.4684,0.5515,7.6857,9.1061,2.0300,6.3430,7.3187,3.6046,2.0517,1.4407,3.2078,2.3971,3.0805,7.0006,2.7103,3.5132,9.4125,9.4428,11.1153,1.7505,4.4417,12.0395,8.3799,"nope"
34822.7539,14985.8154,49.6038,64.0975,57.8838,158.5887,65.1241,26.1914,11.9417,1.7164,7.9385,8.5878,51.5170,57.0642,9.8483,16.6542,10.4068,5.4791,5.5824,15.3152,13.7483,5.0526,8.4151,19.0205,12.7587,8.3772,8.0208,11.3816,7.4852,10.6540,11.6581,4.6665,2.6135,1.6546,4.3523,7.3693,8.9721,4.9296,3.8182,4.8253,3.1651,4.7732,5.1635,7.8863,11.7389,5.6859,2.9313,5.6387,5.9335,3.9582,10.4420,7.8320,2.0545,8.2947,11.5270,2.4032,4.1608,6.3332,9.6308,6.5920,8.6302,6.1025,2.5100,1.8557,"nope"
34837.6094,15057.6797,184.2665,112.8158,101.4487,64.6830,29.7897,25.1980,22.9491,16.5041,8.5467,7.4080,9.4957,15.4061,14.1869,16.2035,5.5797,6.9646,10.7709,12.2738,8.8792,15.4414,8.7751,7.8790,5.3001,11.5307,7.4110,6.3760,7.3678,3.3579,13.6688,10.8634,4.2167,3.1525,9.6543,2.1232,7.5866,4.8149,10.0859,13.9643,9.8301,5.4504,3.6976,4.1469,3.3398,5.1497,3.6898,9.1939,5.5305,5.6655,8.5689,5.2366,7.0639,4.0999,3.7368,4.2217,9.9892,10.4141,10.2948,8.2889,6.8753,6.0871,7.1727,8.4158,"nope"
34783.6406,14883.0283,54.8386,138.3090,86.8271,43.9660,33.8520,5.1769,8.0806,17.1588,12.2409,17.7628,5.7469,11.2301,9.1789,8.2009,3.0014,8.4652,11.3303,6.5968,7.0864,9.8097,5.0719,4.3346,13.8612,12.6934,6.9414,10.4459,3.8668,7.4397,7.6165,19.1295,11.7480,7.5697,6.8436,2.3812,4.3399,5.3896,6.9115,5.3311,5.3933,1.2025,4.7636,12.5565,11.1398,16.9487,14.5894,7.5517,5.1286,2.7623,6.2408,7.3934,7.5068,7.8027,7.3175,2.4459,3.3048,1.3594,5.8757,12.1115,13.1955,6.6293,2.7166,3.0421,"nope"
34788.6211,14957.0107,40.8242,100.0883,56.5092,14.4322,19.1312,22.1343,16.9636,9.2338,21.9636,9.5423,55.4465,44.0456,7.1920,13.3257,14.3118,8.4164,6.4540,6.2069,12.1327,9.9728,10.0031,12.7292,6.9185,8.0651,9.9357,15.1266,5.3574,0.4366,0.9895,3.7768,11.9722,1.4842,12.6087,11.8000,7.4656,5.8777,2.6583,4.6372,4.3497,4.1243,4.8460,8.2381,11.2854,16.9536,7.4053,0.9569,2.8066,2.4890,2.6330,1.6146,7.2121,8.6905,3.7903,2.8535,3.1018,4.3942,6.1895,3.4940,2.9910,1.2533,9.8123,10.0204,"nope"
34807.1328,14973.0801,54.3677,65.5344,5.7453,6.3195,19.7153,9.8089,6.0089,1.0134,8.8855,9.7571,2.9750,2.1446,4.4933,8.6777,10.2575,3.9675,6.3818,3.2375,2.4719,2.6261,1.4331,1.5150,1.4621,1.9614,6.4173,10.4990,6.6426,0.7796,8.0116,1.0475,6.4108,3.1087,5.7697,7.9508,14.4969,21.4139,16.6239,3.9484,10.5232,11.6639,2.1623,4.1652,3.5353,3.5373,3.0681,6.6802,3.5228,6.0141,4.5204,5.0492,5.6987,6.2053,6.1596,5.3173,3.1302,1.1955,6.1367,6.8726,5.1438,2.3862,2.9761,8.4205,"nope"
34827.6250,14978.6465,72.8539,29.2529,18.4435,17.9732,3.5712,11.3959,9.0385,14.2489,18.2205,22.7146,12.8002,23.1477,12.1899,8.0572,3.9881,5.5307,6.5498,11.6241,12.3683,9.3428,14.3004,10.3278,4.1024,1.5012,4.6164,8.5189,12.3316,5.7217,7.8319,4.3399,3.8520,7.2426,10.9065,8.3932,6.1463,4.3510,11.6647,12.6167,7.5750,1.7471,8.3895,1.2275,1.7100,7.1288,5.7982,5.3877,7.3172,9.2096,9.4121,5.9492,6.2280,1.3480,2.6515,8.7553,7.1658,3.3502,3.0382,5.0477,6.1965,8.6995,5.8188,3.4324,"nope"
34802.0938,14975.0840,168.6682,67.8398,49.0566,10.3888,22.6024,2.2175,5.5031,6.5861,9.2299,3.3629,9.1116,2.8625,7.2070,1.7924,7.8127,0.7875,5.6008,8.1810,4.7963,7.3480,4.1321,7.7692,6.9780,23.3424,23.7680,10.7408,1.6162,7.3386,9.7733,4.5151,5.5831,4.4264,10.0181,2.3797,1.0886,4.8176,13.3374,17.1452,12.4284,5.8047,2.2047,5.4952,3.8468,7.5891,10.9624,11.1410,12.2019,6.4809,5.5177,6.5023,5.0827,5.2898,4.7721,4.7372,2.3375,8.2330,6.2269,8.0020,6.4857,6.8194,6.0249,6.7171,"nope"
34782.8555,15027.3281,288.5165,222.8017,123.9138,14.1666,6.6450,6.2961,8.9361,11.5539,22.3396,17.2314,10.6690,3.0830,15.8631,14.2121,15.5566,11.2734,9.4265,10.1980,4.4979,7.0214,3.1040,5.3356,8.8088,7.6211,10.4661,3.3863,11.7783,3.8659,4.2750,2.3454,7.7622,11.3164,5.9943,10.8316,9.8480,8.8327,4.2658,7.1144,11.7236,13.3024,7.3143,9.0533,7.0143,6.1971,5.7883,3.9006,5.9106,2.2534,6.4821,4.6403,4.8252,6.4694,7.2835,3.7320,5.5318,7.5908,4.5770,2.4544,4.6953,5.3944,1.2824,8.6831,"nope"
34800.0625,14928.9775,53.5687,98.0655,44.9134,48.8535,49.9407,53.2446,10.8211,10.3469,27.7522,7.9705,5.1998,20.1555,13.0114,8.2127,12.9237,13.9947,6.1208,6.2223,8.7159,8.9782,1.5740,2.2734,8.4905,20.4531,22.5721,9.5935,3.8535,4.6806,10.3528,10.2299,4.2224,11.8164,13.2349,9.1512,7.0211,1.0320,3.2359,4.2875,7.0276,3.7573,4.7777,11.4566,6.5529,6.3392,8.0106,6.2864,8.7315,6.2301,3.7684,6.4393,7.5545,11.3418,8.5846,4.1425,7.6337,5.3895,6.3510,1.0657,7.1659,3.3482,5.3194,6.6430,"nope"
34809.7656,14998.1270,96.9360,42.8914,45.8659,39.2815,63.1196,17.6045,6.6140,18.2310,22.8239,14.0526,21.2212,23.3396,11.0085,5.3147,14.6703,16.1657,4.9738,5.2298,2.8731,8.8407,8.4553,3.3659,4.4565,35.3377,43.6271,7.8086,11.8254,9.8604,5.3739,3.6514,6.3636,10.3980,13.0494,13.0066,11.3279,3.9226,4.9388,5.8091,2.7523,9.3171,13.1973,9.6724,3.2392,6.2553,7.0087,10.4261,4.4424,5.4232,5.7913,5.9248,13.1380,9.4290,4.4248,7.0017,3.4622,6.3516,3.5281,5.9729,5.4218,9.6339,13.1114,11.3485,"nope"
34802.6250,14986.8701,97.8784,60.7101,44.6076,30.9438,48.4015,30.8898,2.5233,13.3506,5.0134,7.8924,5.3669,10.4063,6.5105,2.0927,10.7415,19.0492,11.3126,5.8403,1.4121,4.0563,3.8398,1.6487,7.0950,22.3241,48.6639,19.2932,1.0786,5.3269,19.2808,9.8748,7.0969,10.8140,10.5316,4.4936,2.4242,6.8312,10.6297,0.9143,9.8968,9.9962,11.1726,9.4960,6.1627,7.3370,3.0771,3.9268,6.1280,6.8901,6.4606,4.9594,5.4154,4.7689,3.3541,3.2137,4.3335,7.1092,6.9663,0.6195,3.9577,1.8789,3.3856,5.0231,"nope"
34798.5391,14973.4482,77.5551,37.3484,18.3815,10.4463,21.7442,24.5826,9.3849,17.0519,21.2785,17.4618,9.3193,12.9203,11.4147,5.7789,5.4602,6.0942,2.3880,5.4944,8.3240,12.0805,13.9350,12.4961,6.2551,23.2268,14.1880,5.1193,9.5255,4.0549,12.6039,9.1362,4.8240,9.0769,6.4019,6.3792,8.2036,2.4091,1.9264,4.0583,8.8429,12.6492,10.3509,5.6292,6.6012,5.0198,5.0994,0.2508,2.3164,8.8951,2.2658,2.8529,4.6532,7.7919,8.7872,8.8853,9.3224,5.1718,6.1661,6.1395,2.8764,3.8409,2.2541,3.9902,"nope"
34830.0391,15037.5654,189.0212,52.9070,51.7555,25.9037,17.8665,18.1465,14.7421,8.3919,9.8061,8.0455,4.7759,20.2592,9.5020,6.3256,4.7699,4.7829,8.2301,7.2100,1.6608,3.2880,3.1105,4.6573,9.9681,23.7671,16.1524,8.5177,0.9790,9.2467,11.4907,4.6632,5.4873,7.6074,10.5088,6.4480,9.6902,7.3124,6.4584,11.2942,10.8806,4.6087,7.0671,4.9227,1.7796,3.6119,9.0472,7.4502,9.5345,8.0404,7.3611,7.3518,6.2214,1.8717,3.0289,3.3422,2.9381,6.4890,4.6211,5.6357,8.0776,6.6338,5.3954,7.8466,"nope"
34840.3242,14963.3867,64.8021,48.8271,47.8741,28.9001,28.7404,36.8537,29.2466,24.9109,15.3383,18.9622,13.6685,18.6544,11.6234,12.3895,8.0112,11.5340,15.5627,18.4515,15.0960,17.2448,5.0165,11.0495,6.0209,16.6717,11.7631,7.0341,8.6588,11.5164,11.4279,16.5776,10.2673,12.9269,8.9413,4.1020,9.7208,23.8455,16.7983,5.6214,9.2601,5.5108,2.4451,8.4047,12.6239,12.5252,9.4644,8.5768,9.5009,11.2646,3.4827,9.5250,10.8649,11.0538,4.2270,10.5443,9.4623,5.3790,5.4961,9.6972,5.1088,1.8113,3.4663,7.6639,"nope"
34747.1680,14995.9883,200.1817,41.9212,24.9872,12.1764,3.7700,4.9318,33.6861,14.5095,12.6753,23.1568,9.8446,15.8250,8.1403,7.8636,16.5572,21.5590,14.6130,4.9275,6.3983,2.6612,4.3499,4.4315,8.8135,11.3755,12.7945,5.8282,7.5292,4.6630,9.7489,5.8510,3.4775,7.8169,5.4081,3.6920,7.3426,6.7937,2.1117,7.8951,9.9016,6.2898,2.8518,7.0792,6.0829,5.6670,8.9512,7.4599,2.5976,5.7290,13.5953,6.0998,8.0476,5.6599,6.3148,2.5235,5.3851,2.3031,5.2998,6.5923,5.6372,4.0131,3.4958,0.8058,"nope"
34816.3398,14993.4658,109.6893,45.2052,19.3119,10.4318,36.4501,47.7248,7.5581,4.8873,6.6957,8.2531,18.3766,21.9944,21.9173,11.6385,12.0823,9.4898,1.6007,12.7728,14.1791,17.0644,18.2397,9.2944,1.9364,6.6160,17.3185,11.1953,7.9714,10.5121,10.9305,4.7947,6.9160,15.2872,17.8055,2.9082,11.5783,7.7083,4.0111,11.0940,6.5930,2.3064,8.2177,9.4771,7.6557,4.9425,2.6538,6.9990,10.6900,7.7793,4.4759,4.6864,10.1856,9.1365,10.6913,8.1438,4.5281,2.3260,7.6654,7.5208,5.3519,3.7626,4.2382,1.5383,"nope"
34811.6914,14991.9561,152.6854,188.2796,133.9062,57.8760,18.9343,12.4476,18.8584,8.5427,21.5537,19.4577,17.5307,9.7163,19.9009,12.8727,15.6970,6.3909,4.7950,10.9472,10.9980,3.9618,6.6500,13.3667,10.3149,11.8155,18.4251,11.7984,6.8399,9.3093,9.6590,5.7304,5.3615,2.4813,8.4381,10.9798,4.6279,3.8091,3.7199,10.3106,7.2275,5.1175,5.5880,4.9972,5.8389,12.2480,10.6368,6.0854,10.1762,8.6691,10.1220,9.8230,5.1929,1.8736,8.0308,2.9113,5.3521,1.2255,4.1990,9.0165,5.3299,2.7901,1.1797,5.4059,"nope"
34771.9375,14921.1318,80.4981,70.8129,22.3728,15.0770,10.8935,13.3433,12.5365,15.6812,2.5332,11.0190,17.3031,20.0620,20.8600,10.4280,11.3355,6.2563,16.1016,21.7480,14.7929,9.1095,8.5896,5.1478,6.4793,13.1397,11.5464,12.5411,8.8883,7.8592,12.3091,12.7585,12.0122,10.5087,6.2455,9.3573,11.6783,10.2646,8.5816,6.0743,6.4735,8.1124,2.8648,5.7657,4.7126,7.0177,4.0399,1.7591,8.2333,14.1387,14.9097,4.9553,5.7666,5.8178,4.7207,2.5461,3.0846,8.4775,15.4350,7.6723,1.4126,7.1276,6.6923,3.3612,"nope"
34813.3711,14980.7129,83.7499,37.6591,40.2412,2.7563,10.7669,10.4596,35.2947,22.0826,6.4555,10.0195,11.9065,11.9337,6.1840,25.7199,12.4859,4.7277,6.2310,11.6031,26.1159,16.6692,10.4707,12.8803,12.2498,7.0447,5.0661,7.0582,4.1577,20.6029,26.7469,7.3620,11.4749,15.4198,3.2919,12.1883,8.8103,6.4255,7.4781,10.4463,8.1726,6.2637,11.4628,8.2374,7.6803,8.1699,7.9577,6.1441,7.0368,11.2698,10.6594,9.0217,10.3155,8.1481,3.7286,3.1297,5.0492,6.8827,5.7945,9.0279,10.3433,6.6905,7.5815,9.9782,"nope"
34813.3867,14972.5254,110.1856,430.3362,252.5620,30.0585,9.7688,11.8413,9.7469,8.2560,16.0246,18.8902,21.3670,20.0656,11.6274,3.0752,8.2763,0.6990,14.1321,11.9194,5.8244,1.1202,9.2014,3.3703,8.5955,10.1036,11.1951,7.2354,9.7818,10.0333,1.6549,3.0783,3.8932,3.2802,4.9291,3.4946,5.5165,0.7639,5.1520,4.6326,2.7413,6.7883,9.8721,6.1119,3.7787,4.5516,2.1973,3.6621,5.0546,2.8048,3.4289,3.0839,4.3324,9.7064,11.4680,6.5447,6.2312,6.3255,7.4370,6.8349,9.0539,3.6911,2.7453,4.5159,"nope"
34790.6602,14975.6104,129.8160,131.9924,94.3311,35.6141,21.0256,22.1514,11.2798,12.1219,9.7094,19.6944,17.9293,22.2786,12.2962,18.5462,15.9407,12.5214,6.2541,2.6615,6.2462,6.6550,8.5341,4.3611,7.0794,5.0357,12.9944,5.3220,1.8502,8.5128,7.8427,12.0074,6.0142,1.8923,7.6318,8.4325,5.2232,2.9139,3.0772,8.7867,3.4742,11.8900,8.5257,4.9828,9.5940,5.9487,1.7140,1.7425,4.1985,7.7235,3.4665,3.0255,3.3505,9.9427,16.7905,6.7932,1.9025,1.8170,1.4848,2.2775,7.0448,13.7728,8.1239,6.2148,"nope"
