"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","label"
34810.4219, 14992.0049, 96.9430, 25.5282, 46.4337, 65.9353, 28.2616, 36.8816, 18.0282, 8.7410, 25.8199, 7.5988, 17.6222, 25.4538, 17.2418, 12.7567, 18.4423, 15.3980, 11.3765, 2.9719, 13.6726, 16.0969, 13.7582, 9.6705, 6.7193, 9.7935, 5.4617, 8.4625, 11.0083, 9.0159, 7.0573, 6.6158, 5.0622, 3.5077, 13.1566, 12.4284, 5.8201, 7.6336, 5.2520, 12.2324, 11.0918, 5.9845, 6.0824, 7.2835, 4.7760, 10.2485, 9.6868, 9.1910, 8.2519, 15.8273, 7.1928, 4.3174, 5.1705, 8.0515, 1.8010, 5.5052, 7.4657, 2.0224, 0.1937, 4.4888, 4.0830, 2.7582, 3.1093, 3.9781,"nope"
34815.9063, 14977.0625, 63.7902, 44.4147, 19.0025, 27.7851, 18.5741, 8.8841, 15.2276, 7.2480, 5.9592, 6.4086, 8.3497, 6.6870, 10.3810, 17.5099, 1.1241, 3.7450, 3.3878, 0.5693, 3.5176, 11.4748, 2.3257, 8.1730, 6.3800, 8.4041, 11.7281, 9.1493, 4.0031, 2.6586, 3.3370, 5.6828, 1.6307, 1.9058, 7.5333, 8.9764, 7.4278, 6.7996, 3.1047, 5.0800, 2.6709, 5.3760, 9.3065, 7.8460, 3.9547, 4.1568, 11.3787, 8.8136, 4.7400, 5.0648, 7.0317, 6.2363, 5.7354, 0.8943, 2.9345, 0.6262, 5.8015, 3.7439, 8.7247, 13.2228, 11.5002, 8.5079, 4.7390, 4.7600,"nope"
34795.4805, 14983.3359, 83.8818, 34.7670, 15.0614, 17.2130, 11.6324, 12.1668, 8.4252, 13.0772, 9.2428, 15.7037, 14.6521, 8.4647, 15.1205, 10.7977, 10.0602, 15.5708, 10.6677, 6.8357, 8.1952, 7.2245, 11.4262, 5.8666, 4.4238, 3.3940, 6.6597, 7.3495, 11.8208, 3.9165, 11.1982, 10.5282, 6.7974, 10.0360, 4.7855, 4.0139, 5.2968, 7.5768, 2.6565, 6.2921, 7.0312, 6.6937, 6.0162, 5.5314, 7.5861, 10.6308, 7.2616, 5.6869, 3.2710, 6.2775, 2.7389, 4.1628, 11.3261, 13.2498, 7.5377, 7.7772, 7.6785, 0.6093, 5.4459, 8.2306, 3.0940, 1.6265, 9.4561, 9.3386,"nope"
34813.8945, 14988.2734, 76.8853, 20.3654, 78.5860, 178.5008, 139.7527, 8.6343, 10.0076, 10.2140, 31.7391, 24.9510, 5.8744, 12.7666, 3.8191, 26.8845, 47.7896, 23.1766, 3.3405, 6.3159, 15.9102, 18.9379, 17.7056, 12.6587, 2.3545, 11.1689, 18.3428, 6.1397, 6.0111, 2.1972, 2.8911, 6.7702, 15.4430, 12.9972, 4.8402, 14.8913, 20.3058, 10.8382, 2.5639, 2.8985, 5.1869, 1.7032, 3.8049, 6.5555, 8.3259, 7.9775, 8.1795, 14.5363, 11.5973, 7.1832, 3.1042, 5.2309, 5.4041, 8.3434, 7.8927, 8.9234, 2.7932, 8.5984, 8.2456, 2.9425, 5.6205, 3.6803, 3.7612, 7.3354,"nope"
34806.6133, 14977.6123, 63.8590, 41.4662, 104.7159, 235.0544, 104.0589, 34.1678, 23.9709, 21.8530, 43.4064, 9.9439, 10.3250, 12.3527, 3.6933, 18.3291, 19.0248, 9.8466, 4.3791, 11.0716, 10.7746, 11.0335, 7.9178, 2.5353, 16.4457, 17.2562, 8.9639, 1.5951, 6.9339, 6.6784, 5.7080, 7.6857, 3.6173, 10.8306, 11.8099, 5.0824, 3.7921, 6.0177, 10.9340, 7.2297, 11.3290, 10.0828, 6.2144, 6.2762, 5.1014, 3.3759, 8.1102, 6.7787, 8.2986, 6.0573, 9.2333, 10.9436, 8.7163, 2.2127, 8.0411, 7.5410, 4.1706, 2.9695, 0.6897, 6.2323, 9.0357, 5.4914, 2.7550, 3.6790,"nope"
34815.1641, 15008.3164, 114.6156, 12.5143, 50.5885, 81.0726, 23.0298, 20.9476, 11.8693, 9.8954, 20.6305, 9.1345, 3.3808, 10.7253, 20.2179, 15.8219, 8.0807, 6.4525, 7.8634, 5.5550, 7.4815, 2.3683, 3.4616, 8.0327, 8.4883, 2.4977, 12.1925, 10.6772, 4.6148, 4.0474, 5.9325, 5.9323, 9.7852, 10.0888, 9.0115, 6.5053, 4.9742, 2.4059, 2.3769, 6.2225, 0.4445, 3.6319, 0.8247, 0.9508, 5.0809, 10.3725, 4.7470, 3.0178, 2.5191, 7.3522, 8.9233, 3.9256, 10.0723, 6.5472, 2.2423, 1.2348, 3.8830, 4.7589, 4.9473, 8.7722, 3.5655, 1.5740, 4.1283, 3.7817,"nope"
34788.9336, 14965.7656, 61.3325, 54.7512, 12.9128, 21.4646, 53.1537, 25.7251, 12.9991, 3.1539, 8.3253, 5.3294, 7.6791, 18.4450, 19.8488, 8.2999, 7.9182, 4.6993, 17.2905, 45.5539, 74.0955, 36.9184, 12.8119, 2.3540, 5.6311, 3.5763, 18.4486, 16.8278, 1.7901, 8.2820, 7.9559, 11.2327, 35.5956, 41.4109, 8.7971, 1.9320, 4.6124, 6.8421, 15.9154, 28.9293, 63.7319, 34.4971, 11.2151, 7.8537, 2.1010, 7.9954, 25.7532, 26.6796, 6.0500, 1.8328, 5.7255, 1.5045, 7.6814, 12.9257, 5.1686, 3.2691, 6.4864, 13.6574, 15.5519, 11.1163, 6.1284, 8.4753, 2.0993, 8.2710,"nope"
34799.6211, 14973.6348, 85.5368, 14.9516, 34.8981, 52.0739, 74.9144, 12.7767, 11.6540, 10.0699, 14.3546, 5.4668, 7.7901, 13.7094, 22.8004, 14.9001, 18.8422, 13.9954, 16.4496, 11.7923, 21.6074, 34.2115, 54.3105, 19.5471, 23.2284, 12.0991, 3.7690, 6.1275, 12.6359, 8.1259, 1.0551, 8.6970, 14.5363, 16.1296, 0.8049, 3.2374, 2.0245, 7.1664, 17.6709, 12.4042, 1.1826, 2.1588, 6.3419, 10.1994, 7.9678, 3.3327, 16.8921, 12.7894, 3.2069, 1.3388, 7.5044, 6.1820, 5.5332, 9.3070, 20.6064, 19.1012, 4.7924, 7.1414, 18.8051, 27.8470, 40.0408, 30.8669, 14.0453, 9.9533,"nope"
34799.5508, 14990.9209, 103.3811, 11.5205, 30.6998, 23.4648, 2.9835, 7.5966, 14.5751, 14.7399, 5.4108, 4.0703, 6.9966, 10.8758, 15.8984, 17.2678, 16.6385, 6.4867, 14.5883, 22.0714, 20.5072, 1.1213, 11.3232, 6.7074, 4.6906, 5.5363, 8.6606, 15.1340, 8.6620, 4.2474, 4.7919, 4.7445, 8.6066, 4.5792, 2.1998, 4.3429, 6.8264, 6.1521, 11.0163, 14.0494, 6.1268, 6.2100, 5.7421, 2.1763, 6.6671, 0.7545, 7.2193, 5.7314, 8.3094, 7.9617, 7.7732, 1.4838, 0.9831, 10.2943, 5.7227, 5.4119, 2.4241, 3.2111, 4.2175, 9.9622, 9.8709, 0.3764, 1.8227, 3.7478,"nope"
34824.7656, 15010.4736, 107.4542, 42.3056, 54.6983, 92.0720, 48.7274, 14.9746, 22.4522, 11.3165, 15.9139, 6.0454, 29.8654, 33.3179, 32.3509, 30.1188, 19.7596, 11.7076, 24.1364, 6.7484, 15.1765, 11.1642, 4.3213, 3.9641, 30.9484, 11.0484, 19.2210, 18.5611, 11.9296, 30.9139, 40.7748, 25.3137, 18.9616, 12.4187, 5.4287, 4.7884, 12.3656, 5.0699, 4.4150, 8.7192, 9.8834, 9.3568, 5.1185, 6.7496, 2.9491, 0.7158, 3.0800, 5.8948, 6.2984, 6.0040, 10.4649, 3.0888, 1.8232, 3.2826, 5.1283, 5.9345, 5.5073, 9.5071, 12.7527, 6.7820, 6.6117, 1.4395, 3.7583, 6.9725,"nope"
34811.0586, 15001.6807, 81.6192, 44.2893, 18.9321, 19.8861, 32.8283, 1.6555, 10.7671, 19.1299, 27.6893, 40.2365, 31.6488, 6.2526, 8.7105, 2.9159, 16.7063, 21.0509, 19.1244, 20.9909, 23.7405, 11.4229, 19.1675, 14.6805, 13.5468, 14.5225, 12.2270, 6.3227, 14.7786, 3.2624, 9.4745, 6.8652, 7.5910, 34.3758, 22.2754, 16.9404, 11.7137, 2.9987, 9.9203, 16.4343, 6.1603, 3.5655, 6.5359, 10.0507, 18.8183, 14.3412, 10.3874, 1.2843, 4.2328, 9.9242, 4.5571, 12.4962, 16.6126, 10.8536, 10.5879, 18.4644, 15.6589, 8.4226, 5.0268, 3.8969, 9.2729, 15.0483, 7.5977, 2.7870,"nope"
34795.1133, 14970.1172, 65.4639, 39.3813, 17.7321, 3.3401, 19.1296, 27.3133, 20.4406, 11.2552, 26.3862, 53.4669, 25.5998, 7.9305, 2.8319, 7.7279, 8.3629, 12.7523, 15.5314, 16.3648, 20.0749, 15.1268, 9.2433, 7.3518, 7.3641, 12.6515, 17.4324, 15.3663, 7.1686, 7.3327, 1.9775, 4.7321, 10.5589, 5.8980, 3.9721, 11.9484, 14.4908, 6.4857, 3.0030, 15.0430, 9.5206, 4.8423, 4.8767, 8.4250, 11.1549, 13.9968, 5.3066, 6.7634, 12.2133, 5.6092, 4.2625, 4.1160, 2.7626, 2.3485, 8.5743, 18.1974, 18.1653, 5.1890, 11.2888, 8.1437, 11.5771, 20.5762, 20.2416, 9.0032,"nope"
34801.5000, 14991.0293, 96.3127, 32.3564, 6.9413, 25.7566, 5.5910, 11.4124, 13.5846, 37.6051, 76.5207, 31.1661, 16.7826, 12.7854, 11.1354, 20.3877, 25.3399, 12.8573, 16.9966, 18.4599, 5.3808, 2.7193, 0.5970, 12.6958, 27.7595, 19.6787, 2.8658, 11.3458, 24.2713, 14.5992, 1.5667, 6.2376, 1.7895, 11.3543, 23.0131, 10.5075, 9.2045, 6.0328, 16.5292, 15.7773, 12.6931, 1.0664, 9.0271, 10.6377, 6.5211, 6.2906, 5.8123, 4.8060, 2.0511, 7.2944, 7.4522, 8.1619, 10.1072, 5.0493, 14.5728, 11.3377, 6.2102, 3.1052, 8.9943, 16.6462, 17.7828, 11.7421, 6.4248, 4.7212,"nope"
34774.6289, 14946.1572, 45.0896, 15.2683, 57.9068, 34.0988, 20.1047, 49.5616, 44.7791, 16.7014, 21.7062, 12.5823, 11.3655, 10.2620, 22.7743, 23.3954, 5.6071, 19.8908, 3.6886, 9.1126, 20.3511, 25.0121, 17.9525, 9.4859, 23.4923, 18.6875, 3.4956, 8.7084, 28.6251, 18.3851, 15.7248, 14.9068, 6.1716, 7.1575, 6.5200, 14.6719, 10.6697, 9.6673, 15.6526, 10.3821, 8.0336, 3.0472, 3.4193, 5.9524, 12.8512, 10.8534, 5.8058, 4.5361, 5.4116, 6.2705, 7.9924, 10.3268, 9.2732, 9.6280, 14.0463, 10.4628, 6.2504, 12.3211, 9.0094, 2.3901, 5.1446, 2.9899, 6.1200, 3.3019,"nope"
34811.1172, 14995.1631, 87.9410, 57.6966, 29.7281, 25.8005, 9.5701, 10.8768, 8.9369, 12.5657, 2.8394, 12.8449, 11.2961, 12.2569, 1.9525, 27.2895, 33.5816, 15.4086, 10.1850, 22.0231, 24.1820, 8.4790, 7.1743, 6.6948, 19.2929, 22.3917, 12.6113, 15.4089, 21.5147, 23.8435, 13.4626, 3.8394, 7.0384, 13.0456, 12.5040, 6.3827, 7.6678, 6.7755, 7.7147, 9.1288, 9.3703, 3.3014, 6.7591, 8.9253, 9.4299, 11.8038, 4.9166, 4.1613, 2.5865, 12.1589, 10.9464, 3.7597, 0.9962, 4.8980, 9.1943, 12.8856, 10.1832, 7.3923, 7.1723, 4.4485, 9.1147, 13.5877, 8.7708, 9.1204,"nope"
34807.7344, 14995.1084, 92.7091, 54.6417, 34.5339, 23.6963, 11.1900, 26.0136, 28.3039, 2.3182, 11.4779, 8.3868, 3.5518, 6.6595, 10.4673, 9.1985, 13.1212, 39.9293, 18.7543, 21.8529, 39.2916, 42.3753, 32.3686, 18.9646, 8.0644, 4.4619, 4.4952, 15.8825, 20.8200, 12.4771, 8.6183, 4.4711, 7.5939, 10.2630, 4.3067, 9.5136, 14.5914, 10.7983, 0.4458, 0.5443, 8.5575, 11.6469, 11.5558, 9.0450, 9.0820, 5.0367, 9.2303, 9.8080, 7.2766, 9.6106, 6.7421, 1.8965, 4.0192, 3.4965, 7.9713, 13.1456, 7.3723, 2.0341, 4.8525, 7.0621, 6.6963, 7.2137, 7.9957, 5.6269,"nope"
34805.2617, 15024.3672, 123.2424, 21.8457, 15.0185, 6.4300, 16.9345, 11.0557, 15.1863, 7.5316, 37.2624, 17.5145, 13.5151, 13.7798, 23.8194, 39.2336, 42.4807, 31.1946, 31.6975, 10.9837, 17.4741, 25.8710, 30.8750, 28.7403, 18.7151, 8.0154, 18.5464, 20.4768, 14.6002, 21.1418, 12.4362, 2.6109, 5.3607, 13.4162, 16.1348, 8.4395, 17.5760, 19.0886, 1.7229, 6.3183, 6.0697, 10.3070, 7.5411, 11.1636, 13.6771, 6.7473, 1.4882, 5.4371, 3.1477, 3.7055, 6.0882, 2.0253, 6.7689, 4.2237, 5.6499, 10.1766, 13.5998, 12.6548, 9.7763, 7.1542, 6.8071, 4.5125, 10.7947, 12.3124,"nope"
34811.1992, 15003.2520, 106.5096, 50.6735, 32.8065, 18.4610, 13.9720, 8.5371, 10.3481, 6.4985, 31.6394, 16.0695, 5.3266, 7.0752, 19.0917, 20.1933, 30.6747, 50.8107, 57.3743, 31.2780, 28.2573, 22.7190, 27.4191, 31.7333, 28.9247, 29.2225, 37.0884, 54.8588, 51.5999, 28.2038, 15.3789, 25.0363, 26.4920, 5.5474, 5.6910, 14.0325, 19.7108, 8.9647, 16.1094, 16.3274, 9.4405, 4.6496, 7.1115, 11.9357, 9.6230, 6.9868, 3.3227, 9.0472, 10.4346, 5.7062, 6.2369, 7.1469, 6.3235, 2.1435, 2.6611, 0.3885, 5.0233, 3.8960, 7.6551, 9.6435, 2.2163, 2.5220, 7.9618, 5.6881,"nope"
34803.2305, 14958.7510, 47.2333, 37.9209, 24.2858, 12.4821, 17.0638, 9.8710, 25.0505, 24.8447, 25.8043, 5.9758, 4.7000, 0.6617, 4.4261, 10.8937, 26.9008, 25.7436, 12.9489, 46.2617, 39.2453, 18.2513, 7.4621, 12.5764, 25.8185, 14.0968, 6.1125, 49.5020, 153.5577, 122.7118, 14.1498, 6.0476, 9.8223, 9.6704, 2.2774, 8.6994, 18.3196, 6.2338, 6.3415, 3.3133, 8.8586, 2.0233, 5.4073, 9.4917, 16.4597, 8.2321, 7.5974, 19.7703, 18.4817, 8.7481, 4.3508, 5.9845, 2.6800, 4.9129, 10.3978, 13.0632, 13.1624, 19.0889, 12.9495, 6.7939, 9.2051, 8.7318, 7.2587, 3.6324,"nope"
34796.5352, 14987.3535, 103.6946, 17.8326, 21.7098, 15.9543, 10.9254, 25.1112, 32.3076, 2.1459, 8.3029, 10.9599, 10.8587, 5.8264, 14.3948, 26.7857, 7.8468, 28.7689, 70.0780, 37.2947, 14.2484, 8.7585, 4.2211, 20.6805, 16.7128, 15.9080, 12.7962, 97.7963, 165.8401, 60.5378, 31.7976, 27.2241, 13.2692, 15.5738, 18.9979, 12.5864, 9.9738, 6.3858, 2.5744, 3.3376, 5.2437, 3.5404, 1.6814, 1.7767, 6.6231, 13.5899, 7.4330, 3.2163, 2.8771, 1.9086, 9.6932, 8.3372, 7.6451, 12.8211, 6.5592, 11.6096, 12.1264, 7.6529, 4.1738, 5.1984, 7.3098, 3.2677, 6.0746, 9.4463,"nope"
34818.1875, 15011.7324, 92.9067, 81.1790, 32.2866, 28.3066, 9.4718, 13.6811, 3.9145, 7.6402, 17.4686, 7.0123, 19.6275, 19.3126, 47.4648, 111.7199, 56.1547, 21.7011, 11.1361, 30.9630, 30.7515, 27.9914, 30.8716, 72.0731, 32.3846, 10.8293, 22.6147, 30.4467, 44.5183, 43.0299, 52.2842, 23.1262, 9.6410, 2.9659, 8.4889, 14.9455, 21.8895, 13.4593, 1.7097, 1.9615, 7.3596, 13.2643, 9.7816, 7.7189, 1.0848, 2.8399, 2.3625, 5.2915, 3.6593, 12.5032, 8.9808, 5.1002, 10.1431, 6.9410, 2.5739, 4.0322, 7.4937, 10.0832, 10.5780, 8.6763, 2.3099, 7.4067, 3.7534, 3.6356,"nope"
34793.2539, 14965.5234, 80.6123, 50.1885, 4.4822, 19.0930, 14.4375, 21.0386, 4.4084, 12.1139, 25.5013, 10.8492, 17.0798, 18.3772, 2.9365, 16.5789, 1.4351, 7.7644, 6.3097, 22.2643, 29.8222, 33.6443, 27.7067, 6.5806, 8.2674, 10.6355, 11.3653, 40.3513, 86.9880, 50.8927, 1.4744, 24.9211, 25.7890, 15.9415, 12.0082, 5.8930, 4.1245, 8.8481, 10.3696, 0.2199, 8.1721, 3.6869, 6.1443, 9.2762, 9.3695, 3.0468, 1.1689, 1.8228, 4.6529, 10.1184, 8.9488, 3.2005, 2.2417, 8.9860, 6.1895, 10.5088, 12.5206, 2.9793, 4.6815, 10.7685, 7.2677, 2.3406, 5.1392, 9.4752,"nope"
34805.4453, 14995.5186, 104.7292, 37.6571, 28.2905, 27.3100, 11.7315, 14.2833, 14.4439, 15.9784, 19.5093, 14.7787, 7.9524, 8.3454, 2.8361, 33.8955, 10.0759, 12.5345, 9.0764, 21.2654, 27.5936, 32.9485, 34.9222, 15.3892, 40.1204, 33.8497, 5.8407, 35.0177, 32.9894, 24.9968, 7.4442, 7.1724, 11.6484, 9.7279, 11.4585, 10.4993, 10.4225, 1.5156, 11.1514, 10.2836, 6.9616, 3.7511, 1.3884, 6.7588, 6.8277, 5.6795, 8.8445, 7.3642, 9.8603, 11.1589, 0.8685, 4.8787, 4.7886, 5.9284, 1.4386, 7.4635, 2.8399, 2.2722, 3.2172, 10.1060, 9.2019, 4.1483, 8.2683, 6.4034,"nope"
34798.8594, 14978.1201, 57.3134, 66.7880, 65.6156, 97.7292, 59.9728, 63.8693, 60.6026, 8.3642, 4.4647, 7.5059, 20.5109, 15.2390, 16.8135, 14.4188, 12.0389, 2.8294, 41.6113, 35.3286, 22.7709, 22.8051, 27.0426, 16.5096, 23.1452, 15.8575, 8.4222, 21.4551, 34.5219, 23.0706, 15.0394, 10.5314, 8.2643, 3.2328, 6.8625, 10.7780, 14.0327, 14.6175, 12.6381, 4.1349, 3.5535, 4.7180, 4.1934, 4.4185, 2.3461, 3.3694, 8.8893, 2.7836, 12.4348, 6.2619, 6.4248, 6.1184, 5.1776, 4.8420, 4.3987, 7.3355, 6.1736, 6.5218, 6.2676, 3.8541, 1.9984, 5.8448, 12.6740, 13.0648,"nope"
34808.0938, 14983.5977, 82.1561, 84.2970, 45.6516, 11.2679, 4.3752, 23.4406, 19.7791, 15.4459, 10.2796, 16.3429, 15.2245, 15.0505, 12.8688, 13.2465, 65.0243, 63.9810, 85.5809, 118.4092, 90.2904, 56.5777, 21.0071, 21.2247, 15.4913, 18.0533, 15.7260, 6.6136, 14.3172, 10.6642, 7.4402, 2.3517, 4.7436, 4.8011, 1.3187, 1.5714, 4.5581, 3.4458, 5.8839, 10.4844, 7.6409, 6.6681, 10.4574, 11.9521, 10.0502, 2.8510, 3.6452, 3.1529, 13.5939, 12.4344, 7.1331, 6.4800, 1.8340, 4.9249, 4.5055, 5.3836, 5.0801, 9.9718, 13.7109, 14.8516, 6.1876, 2.9843, 4.7394, 4.5664,"nope"
34809.3945, 14965.4727, 72.0813, 22.9903, 24.6647, 25.4430, 20.5194, 12.5997, 22.3823, 11.4360, 10.6108, 16.6822, 12.3034, 8.4418, 14.5017, 46.8107, 38.4366, 17.8762, 19.3071, 20.9798, 22.2712, 35.9661, 38.4079, 31.3395, 24.1731, 9.9077, 8.0935, 22.4925, 45.7257, 33.1450, 14.0542, 8.3355, 27.7555, 22.6600, 10.2737, 6.3667, 5.1352, 8.6853, 15.5218, 4.8292, 2.0032, 3.3696, 5.8063, 9.5812, 10.4350, 14.4069, 8.7159, 5.0796, 9.4749, 6.4664, 9.0408, 7.0951, 5.6098, 4.7259, 5.6154, 5.9756, 4.4306, 3.3978, 1.6539, 6.2348, 3.0700, 1.1399, 3.0712, 6.0012,"nope"
34831.6953, 14997.5420, 82.6523, 41.7775, 20.0640, 4.1079, 26.3952, 20.0435, 18.7261, 16.1732, 5.8286, 12.7961, 12.4313, 5.9055, 18.2696, 48.6338, 57.8398, 44.8820, 34.3584, 61.4473, 120.5975, 81.9498, 32.1417, 4.0486, 24.6217, 11.6166, 9.9754, 6.0062, 15.8281, 14.7354, 11.7059, 4.0049, 13.1705, 12.6446, 12.3030, 13.2752, 7.4809, 12.0324, 30.6179, 17.4693, 5.3041, 7.3549, 5.2330, 11.3726, 9.1769, 7.6187, 6.1841, 2.8922, 3.9561, 6.5544, 7.4996, 6.0823, 8.5747, 7.1021, 7.9966, 10.8450, 5.6118, 1.8654, 5.7701, 7.6924, 13.3628, 15.9389, 12.3339, 12.1150,"nope"
34808.0039, 14986.7803, 71.8676, 49.7215, 17.8776, 19.9928, 3.0561, 12.7292, 15.4929, 21.3440, 9.2355, 8.2755, 2.5330, 3.4904, 8.6704, 21.4403, 32.5365, 32.0055, 83.7644, 98.8021, 82.3747, 44.4269, 27.4382, 33.3852, 1.6100, 21.2970, 16.1760, 6.8689, 28.0286, 20.3755, 10.4540, 14.7917, 5.8484, 5.3311, 6.8333, 10.8644, 13.3570, 16.0850, 12.3976, 0.3519, 6.5574, 11.2105, 14.3751, 9.0827, 7.5039, 5.5248, 3.3176, 9.2194, 11.3038, 8.5853, 8.1028, 9.2471, 9.6877, 10.6574, 2.4735, 5.0837, 1.5194, 10.4544, 8.6648, 1.4770, 11.0666, 12.5958, 0.8836, 6.2844,"nope"
34813.0977, 14964.8369, 41.4854, 86.8817, 71.7773, 76.4892, 52.4163, 25.0814, 11.1848, 7.2277, 14.3742, 15.5471, 23.6670, 41.3490, 27.1771, 65.8327, 69.8861, 31.9104, 17.0417, 57.8399, 45.8799, 25.7532, 8.1063, 26.3565, 34.4492, 13.0094, 1.8777, 13.6428, 10.8013, 21.8717, 16.7430, 3.4616, 8.6011, 21.8169, 16.5787, 12.0915, 15.7232, 14.9318, 25.1239, 18.3703, 5.6401, 2.3693, 7.7906, 8.9724, 1.7398, 5.7184, 11.0590, 12.4566, 10.5154, 5.6312, 3.0975, 5.7687, 9.9485, 11.7009, 4.8841, 3.5632, 11.2475, 12.4437, 11.4416, 12.1824, 8.7100, 10.3387, 2.4090, 2.7477,"nope"
34844.3906, 15008.9395, 74.2616, 93.8006, 27.4698, 39.4147, 12.5411, 16.7581, 14.4500, 18.5675, 22.9781, 19.3095, 21.1136, 7.0062, 15.6297, 16.1108, 20.0992, 27.5074, 36.9752, 34.9393, 25.8606, 39.3066, 42.5983, 22.4776, 24.2799, 18.4820, 20.7471, 31.7198, 49.6951, 28.9006, 11.0814, 15.4771, 5.7403, 19.0052, 20.8780, 8.5978, 7.9386, 3.4791, 13.4895, 8.0099, 11.2115, 14.3897, 9.4672, 6.8260, 2.9904, 6.9103, 8.7259, 5.1372, 9.5085, 7.1894, 8.1543, 18.2162, 15.0731, 9.8068, 7.4347, 2.6610, 2.4919, 3.1464, 3.5566, 6.8893, 6.8127, 2.7241, 2.8267, 6.6481,"nope"
34806.0000, 14985.1270, 166.6585, 60.7443, 67.9172, 55.7551, 13.2086, 22.2909, 34.7121, 17.6626, 15.3711, 8.4182, 16.9349, 21.7377, 4.8447, 23.5628, 17.0121, 29.0771, 21.1574, 47.1417, 23.2158, 24.5988, 12.0162, 14.9619, 53.6065, 28.7434, 26.9651, 30.7555, 58.6639, 45.5111, 33.5868, 28.4202, 21.2015, 17.2095, 11.3155, 16.1010, 22.3160, 16.1895, 12.7834, 6.8075, 9.7208, 7.1272, 5.5349, 11.5548, 7.6827, 1.3330, 2.3355, 5.7297, 6.2709, 4.4205, 11.9829, 9.6024, 4.7798, 10.4257, 14.5558, 9.8998, 7.9035, 3.8421, 2.5342, 2.4695, 3.6051, 6.0457, 5.6043, 6.9344,"nope"
34804.0938, 14950.0938, 42.4855, 9.9250, 28.1663, 37.8206, 24.3692, 17.3640, 11.6219, 6.1072, 4.7382, 9.1177, 9.7514, 16.5536, 12.5923, 12.8292, 32.0562, 39.5490, 61.9888, 70.4511, 22.7822, 19.5113, 7.3279, 22.7102, 21.6215, 28.9274, 22.1094, 16.5535, 5.6816, 9.2022, 14.2346, 14.6772, 16.3118, 3.5150, 9.5179, 2.6661, 8.3885, 8.9814, 14.9639, 17.4162, 10.8589, 2.1082, 7.7813, 12.8463, 10.9398, 4.1728, 3.1233, 5.6386, 9.9891, 9.1616, 2.8332, 10.1248, 13.4049, 13.0158, 8.9310, 5.5963, 5.3038, 4.5196, 9.6143, 8.6476, 10.2705, 10.4363, 10.8980, 6.7900,"nope"
34799.3711, 14967.9121, 72.3280, 38.5423, 50.1243, 18.4777, 27.7463, 14.5213, 15.5513, 6.6111, 3.2698, 1.5949, 17.4209, 3.8675, 15.6441, 23.1647, 54.0335, 80.6142, 71.0670, 36.2249, 40.8413, 15.9492, 15.6634, 24.6776, 18.9326, 21.1131, 32.5967, 19.9610, 13.2449, 22.5525, 22.1232, 10.0311, 30.6440, 35.5391, 9.9288, 12.6926, 25.7210, 12.0406, 4.1865, 8.9967, 3.7760, 7.7383, 8.9204, 14.5047, 22.2372, 12.7107, 1.2270, 5.3241, 5.8665, 13.0486, 3.8959, 10.0111, 11.1266, 8.3415, 3.4716, 2.9791, 5.0621, 7.2676, 13.8095, 10.7589, 1.9604, 5.6510, 7.0291, 7.0264,"nope"
34789.4922, 14940.8184, 46.8446, 62.2174, 6.8061, 32.7682, 34.8675, 18.2887, 24.6985, 16.5646, 10.9843, 44.5325, 54.8906, 29.9702, 11.6880, 41.7912, 44.4278, 33.9062, 18.3044, 3.4090, 14.9340, 29.7621, 41.8493, 29.2655, 16.0344, 17.5375, 13.8298, 8.6561, 5.6344, 4.1263, 22.3526, 31.2326, 23.9282, 32.6355, 18.3713, 5.0089, 4.4713, 18.6680, 33.5329, 18.9347, 7.0923, 5.6107, 8.2623, 4.0400, 6.2073, 1.3475, 7.6521, 7.3851, 5.7967, 8.5109, 7.3119, 7.4100, 6.6786, 8.1256, 4.1220, 2.9986, 6.7103, 12.3984, 9.7941, 10.6217, 4.4536, 11.7899, 11.8716, 9.9174,"nope"
34822.0781, 15011.1260, 102.1350, 63.9048, 6.7730, 37.2707, 40.8323, 18.5142, 20.9817, 57.3358, 95.1672, 45.3387, 22.4408, 14.9853, 50.6736, 19.6398, 80.1545, 56.7206, 22.4873, 11.9564, 13.9871, 16.0748, 32.8188, 17.8653, 26.8726, 5.1811, 10.1098, 24.1603, 26.1610, 11.1771, 25.1470, 24.0069, 24.4658, 19.9863, 13.2515, 13.1129, 8.4048, 4.8360, 5.3996, 8.9412, 12.9991, 7.7589, 0.6578, 4.2892, 10.0545, 11.8286, 2.8760, 14.6285, 13.8975, 4.9047, 12.5276, 10.3354, 6.3722, 15.0556, 5.9470, 5.5364, 5.0492, 9.7262, 14.5773, 13.6137, 4.9026, 6.7909, 6.1172, 4.0500,"nope"
