"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","label"
34717.2220, 15006.1093, 919.1115, 1536.0662, 806.2850, 1848.9010, 1452.7008, 138.4924, 246.0099, 126.8282, 164.5320, 98.7526, 12.3549, 106.8390, 131.4485, 122.8467, 252.9364, 109.5791, 55.7881, 47.9739, 40.6869, 17.7294, 13.3986, 16.2374, 23.8571, 10.1139, 5.4382, 6.7870, 6.1278, 13.5841, 9.4828, 27.9158, 11.2465, 20.7365, 31.4137, 19.2359, 19.9220, 2.5104, 6.0512, 13.3314, 17.0009, 18.5521, 26.1164, 21.1188, 37.7669, 27.2039, 48.0982, 50.5878, 50.8041, 51.1416, 75.4820, 46.5979, 51.0357, 55.4805, 24.9332, 45.4527, 45.7089, 31.4905, 40.2290, 28.8496, 22.6101, 6.5690, 20.8768, 22.6624,"nope"
34790.9881, 15037.2745, 483.8563, 341.2099, 931.4014, 3015.9839, 1780.4565, 200.3427, 242.6219, 105.2217, 326.3992, 235.7514, 78.1408, 74.5316, 53.7479, 191.5417, 160.9160, 26.2396, 23.7220, 10.3474, 11.1183, 18.0523, 10.5193, 14.6819, 3.9988, 8.2716, 9.3947, 12.4646, 14.7972, 1.4518, 7.4389, 14.5081, 18.5875, 32.0050, 22.3077, 17.0520, 17.0417, 2.0085, 10.0177, 13.6809, 13.6204, 20.7316, 9.5710, 20.4307, 13.4973, 10.4586, 19.2148, 4.0254, 21.7339, 29.6907, 20.2704, 31.3816, 23.2157, 38.6728, 24.4535, 11.5750, 13.3548, 18.8817, 10.7293, 22.9748, 11.1831, 8.5706, 17.6966, 21.9922,"nope"
34786.9778, 15023.3559, 482.2366, 369.0864, 643.0031, 1526.5008, 694.8396, 208.1151, 235.1892, 134.4003, 294.9753, 150.3321, 138.2118, 143.1154, 49.2541, 112.6587, 52.2644, 3.4988, 12.1265, 3.4198, 24.4325, 11.3803, 7.6753, 3.5278, 4.1685, 1.9392, 6.3075, 11.0840, 2.7450, 3.6758, 2.9417, 12.5977, 17.8645, 16.1552, 7.1839, 12.4355, 7.7231, 10.3909, 13.8426, 10.3232, 2.4628, 4.2502, 11.6843, 19.0824, 7.6697, 12.7819, 9.6034, 18.8931, 24.4621, 12.7492, 4.5525, 10.0098, 13.7892, 11.9633, 8.1327, 14.7742, 15.6071, 5.6654, 9.2008, 2.7760, 8.2731, 6.4230, 3.2325, 22.2989,"nope"
34812.1912, 14989.9170, 154.3417, 156.3553, 216.8092, 474.1753, 278.2558, 80.2406, 47.3231, 19.0807, 29.4031, 6.7524, 8.1742, 17.3993, 8.9867, 2.6212, 5.2618, 8.1406, 3.8193, 6.7220, 7.6351, 12.9288, 11.6290, 14.6866, 15.6990, 11.6403, 8.6799, 8.3852, 7.3207, 2.2007, 7.0092, 9.0404, 5.0212, 15.0246, 17.5779, 10.9808, 3.8829, 9.6033, 5.6339, 5.4151, 2.6402, 4.1496, 7.3185, 8.2287, 8.1056, 0.1810, 6.9898, 6.8335, 7.2747, 8.1139, 5.1128, 6.8011, 8.6080, 8.4146, 0.7232, 1.6738, 4.3940, 11.8251, 6.0788, 6.4381, 3.5793, 6.4799, 10.2409, 13.1296,"nope"
34802.9227, 14995.0141, 154.7254, 51.9291, 36.2824, 166.0946, 87.2511, 26.0501, 6.2619, 6.7920, 16.5609, 6.2013, 15.1501, 4.7450, 15.4102, 4.9670, 5.8641, 14.1286, 14.4845, 11.5826, 4.8449, 1.9815, 8.5342, 9.1419, 4.3872, 3.1242, 0.6559, 6.5948, 15.0607, 10.1320, 3.1415, 0.6059, 7.3897, 5.1386, 9.2172, 9.9447, 7.5459, 7.2620, 3.2799, 7.4930, 9.6784, 4.9733, 3.7865, 3.0681, 4.7168, 4.3961, 5.6041, 9.5739, 8.7590, 5.5563, 2.1423, 1.6829, 0.9780, 2.3438, 5.1375, 1.4723, 1.4412, 3.5181, 5.5966, 5.5649, 5.2634, 4.7503, 6.7877, 3.7157,"nope"
34778.5256, 14954.2701, 56.6970, 61.8397, 3.8862, 42.0478, 10.2009, 10.1898, 4.9643, 12.0667, 7.5541, 15.1119, 13.0237, 7.1875, 11.7083, 11.7124, 14.7556, 10.3001, 3.7363, 5.3152, 4.7728, 3.9981, 4.1868, 0.9139, 2.5923, 5.9292, 6.0518, 12.1029, 15.8402, 10.0704, 9.4270, 14.2679, 13.1381, 5.4705, 1.7271, 6.7736, 3.2603, 7.9117, 10.8488, 2.1859, 0.8178, 3.3160, 11.4838, 6.8028, 5.8873, 7.6774, 2.6717, 8.7276, 7.7379, 3.2165, 2.2927, 2.5483, 5.7408, 5.3734, 7.8716, 3.3480, 4.5002, 4.2132, 7.5260, 4.7740, 3.5295, 2.5981, 4.3090, 0.7939,"nope"
34790.5412, 14957.8513, 894.3381, 1716.0112, 735.6496, 1053.6696, 1080.5526, 270.4787, 178.8536, 83.6697, 24.0993, 46.9743, 25.5555, 54.5865, 97.4513, 58.3674, 204.3811, 228.3214, 63.7993, 113.1691, 145.8647, 7.1348, 43.5740, 14.2353, 46.1307, 40.3082, 22.1131, 15.6856, 22.0749, 8.7695, 19.9350, 27.3049, 6.2958, 8.6070, 3.7532, 3.8665, 27.8747, 12.1479, 41.7870, 73.7524, 44.2264, 175.6978, 127.3784, 145.6272, 191.4794, 167.5184, 29.4958, 95.4980, 46.4770, 15.9776, 75.5257, 69.1029, 13.4307, 37.7900, 55.8621, 12.9682, 67.0288, 23.5346, 117.4618, 114.2445, 19.7041, 45.7546, 19.9289, 7.0798,"nope"
34816.7169, 14996.3734, 492.0975, 861.7724, 426.5698, 867.1009, 837.0578, 100.6373, 69.2417, 84.8548, 35.3949, 68.4862, 26.2345, 52.0199, 63.0608, 32.8848, 199.3178, 193.2049, 150.6501, 280.9290, 148.0687, 575.9832, 783.8148, 198.5797, 55.1692, 90.0020, 54.1651, 11.6368, 13.0414, 10.8743, 39.7323, 53.1523, 59.2239, 50.3246, 6.4695, 49.1346, 71.1377, 39.2501, 49.3991, 36.4536, 75.6123, 141.3241, 129.8930, 188.7133, 298.1470, 188.5081, 88.8530, 112.3595, 8.0816, 24.0732, 27.9564, 64.7811, 70.0730, 33.9476, 75.8341, 72.1488, 71.5784, 134.6520, 110.6666, 126.0668, 109.0776, 34.9582, 30.0709, 7.7923,"blow"
38057.1957, 17451.1021, 5746.6090, 3572.2232, 1482.1499, 620.4268, 182.3054, 695.9223, 742.8263, 667.8509, 473.4251, 197.9996, 68.8787, 219.8994, 226.7478, 169.6340, 83.6133, 38.0091, 11.5973, 14.0940, 67.0468, 92.4234, 59.4196, 44.3659, 23.2334, 10.8301, 13.8437, 33.3813, 23.2721, 31.8403, 21.5134, 33.0743, 4.0972, 10.4275, 31.3362, 6.5428, 12.1277, 36.2937, 19.1131, 25.3180, 33.9213, 11.0781, 9.7731, 16.1361, 9.3029, 13.1922, 22.1012, 27.8786, 28.7963, 20.7150, 16.1474, 10.8931, 7.2760, 5.2495, 6.6251, 17.4563, 6.2482, 23.8242, 10.3476, 3.9186, 7.7208, 20.3209, 4.5987, 8.2668,"blow"
24408.0792, 11968.8640, 5926.4688, 8742.5170, 9402.3228, 13013.0196, 6148.0359, 1775.8226, 3673.4005, 1168.6855, 939.8644, 976.9681, 1959.8065, 2492.6873, 1892.1073, 1589.5543, 1345.9732, 1665.1196, 1291.9630, 709.1262, 60.1333, 257.5597, 277.1502, 387.5901, 579.1214, 731.3686, 905.5667, 491.3609, 196.2515, 326.4102, 354.1061, 247.8714, 12.6532, 178.1604, 187.9249, 171.3804, 73.9387, 107.2192, 138.3342, 87.6167, 97.6093, 100.1743, 86.5353, 103.1930, 49.6463, 48.9727, 42.1967, 71.3213, 94.1455, 47.8355, 50.0919, 43.7504, 64.6474, 38.8399, 107.8229, 86.1066, 96.5315, 102.3253, 45.1672, 77.1812, 83.8672, 20.3626, 52.2328, 102.6600,"blow"
31253.2021, 1227.1300, 16714.2723, 5873.3825, 4441.7826, 6568.0518, 3140.6992, 681.1357, 2059.5146, 1602.8882, 1624.2852, 1956.6918, 1603.0159, 1126.9847, 297.5321, 685.3456, 1367.4736, 916.8465, 576.7580, 1156.4905, 465.8605, 744.3136, 392.9768, 239.5948, 701.8609, 635.4005, 79.4939, 338.4186, 285.5637, 330.0415, 178.2806, 110.8442, 56.4951, 209.1512, 170.7437, 123.4479, 145.3875, 49.8437, 210.7558, 131.4536, 29.1487, 143.2193, 137.4421, 126.4564, 102.1772, 74.0037, 132.2128, 82.9253, 164.2747, 278.8049, 124.2465, 74.9094, 31.9883, 175.1413, 168.3892, 132.3724, 74.2700, 174.5270, 79.0736, 141.3160, 155.8569, 134.3652, 94.8762, 95.7534,"blow"
32466.8965, 14130.3538, 12568.6138, 17859.6910, 5436.6152, 3543.1933, 3750.2573, 1643.9789, 3481.1836, 1448.7258, 2858.4710, 3191.5811, 1460.4729, 1253.7432, 1252.2227, 891.6545, 2262.8743, 1403.4739, 931.9213, 1066.4369, 298.5687, 567.9997, 624.9000, 361.5995, 887.6943, 697.8134, 686.2857, 800.7496, 327.8352, 557.2640, 527.4845, 194.0955, 317.5191, 258.8549, 110.9524, 498.1139, 131.2044, 421.0823, 177.0760, 83.9642, 71.6853, 195.1970, 83.3224, 237.4490, 37.2870, 72.1588, 243.4781, 91.4292, 124.2701, 38.7480, 135.5020, 81.7208, 129.3193, 146.7838, 125.9447, 32.7683, 47.5735, 145.9992, 144.7359, 64.8900, 81.1008, 93.3795, 63.0215, 193.0990,"blow"
27143.4999, 8561.9106, 14593.5789, 5582.4643, 1352.1702, 5055.3622, 1419.2720, 4074.9783, 3732.7010, 1051.2541, 3244.9918, 2550.9290, 582.1435, 955.5435, 967.1285, 480.9349, 158.3216, 376.3805, 392.3676, 539.4333, 381.5282, 475.4286, 478.3745, 420.9541, 118.8979, 181.8077, 314.4630, 239.4847, 51.2042, 145.8080, 144.7931, 183.1066, 83.5676, 214.4778, 243.1786, 123.6512, 113.8616, 62.2158, 55.7696, 41.8863, 99.0986, 152.6963, 53.7082, 115.1363, 95.2051, 47.2400, 62.4396, 60.4175, 96.2482, 71.4026, 87.3158, 109.5268, 8.5063, 38.4587, 24.3106, 90.8200, 76.4664, 27.9396, 129.1916, 31.3821, 11.4713, 24.4938, 81.4725, 89.6009,"blow"
36367.6586, 15564.7805, 2736.2550, 3727.4101, 4692.3086, 2760.6299, 689.1118, 494.8117, 643.6955, 1396.5289, 1477.6390, 879.7960, 447.8387, 500.1926, 199.8206, 158.1354, 103.7578, 369.7683, 207.7751, 160.1744, 244.0151, 54.4382, 149.5102, 128.4342, 71.8197, 53.8436, 48.9368, 28.7894, 42.9778, 5.7900, 60.2239, 29.8407, 43.7495, 10.4880, 25.1553, 23.8148, 26.5365, 2.8573, 17.0836, 54.8492, 50.1448, 68.1240, 75.9300, 97.0511, 39.0176, 118.6520, 79.4467, 58.8477, 137.1038, 107.5566, 128.6050, 156.6795, 138.0083, 105.9394, 83.6444, 146.8356, 128.0202, 54.7669, 71.2750, 56.2641, 22.4168, 45.6243, 24.3355, 69.0582,"nope"
34789.0729, 14998.4549, 720.7438, 1057.4518, 477.2904, 1107.3256, 971.4029, 450.1265, 653.0987, 261.0790, 435.3090, 436.4601, 68.7424, 110.2836, 152.8259, 108.0745, 155.9185, 114.5332, 70.1571, 66.3944, 45.1499, 110.5024, 114.4444, 27.9717, 27.4401, 22.7890, 12.9273, 8.3139, 6.4534, 5.4404, 7.6787, 8.1077, 17.9391, 13.5449, 14.0529, 5.6093, 16.9940, 5.8480, 12.2248, 13.8256, 11.7155, 16.3879, 17.2070, 9.9472, 9.8915, 15.9137, 6.2639, 3.1012, 6.9809, 6.4545, 3.6890, 4.9637, 8.5904, 4.2148, 8.3591, 7.6323, 3.6712, 7.1655, 8.7892, 11.6499, 13.5871, 18.9822, 1.5256, 4.1748,"nope"
34960.9911, 15124.9801, 192.6997, 133.7941, 400.3834, 1098.2475, 606.6636, 280.6926, 239.1680, 222.7843, 390.7019, 367.1008, 562.3057, 240.7189, 27.2651, 2.9171, 34.4887, 40.9788, 39.9123, 10.4314, 21.1877, 22.3651, 16.8961, 11.2051, 15.0014, 13.4412, 13.4309, 11.3660, 10.5077, 13.4796, 40.4767, 20.5512, 26.9195, 17.9484, 19.9603, 44.3700, 50.2968, 51.8411, 74.2764, 58.4262, 53.2367, 31.5765, 33.8075, 39.3355, 49.2944, 43.9034, 100.9404, 125.8088, 26.9257, 45.1884, 19.0159, 9.2050, 4.9246, 1.9820, 5.7056, 6.4496, 4.4468, 1.5452, 5.7552, 12.0940, 5.9789, 4.6839, 4.2521, 4.9108,"nope"
34881.2467, 14936.2039, 348.7760, 348.3485, 250.5038, 264.6044, 104.1805, 127.7355, 46.3446, 78.9833, 59.0022, 88.0365, 124.1823, 29.9841, 155.3616, 163.8655, 504.0814, 310.5526, 51.1283, 58.6885, 8.5429, 49.9425, 39.5483, 36.2124, 29.5094, 6.4469, 7.5869, 16.9933, 21.1966, 18.2154, 17.0819, 19.5140, 11.2072, 17.7902, 11.3279, 11.3872, 7.5155, 18.1173, 27.8114, 25.5378, 75.1431, 51.6708, 89.1712, 85.3526, 72.1668, 121.2438, 59.5200, 63.4584, 43.0391, 35.7810, 52.2953, 20.5712, 11.2759, 10.6459, 10.8919, 18.2176, 4.8653, 17.5213, 10.9184, 17.0038, 15.2652, 9.1306, 16.1562, 30.8766,"nope"
34798.1742, 14994.5900, 159.3666, 84.6260, 33.6500, 49.0493, 57.2710, 39.2120, 13.1594, 12.1592, 20.9604, 24.8778, 28.7364, 22.4733, 36.2687, 45.0838, 53.9892, 43.5184, 11.0918, 25.9349, 12.8134, 13.2550, 14.1467, 13.2178, 9.9023, 13.9193, 7.0384, 14.6218, 9.3065, 16.0467, 17.6481, 9.6912, 9.9466, 2.8495, 24.6217, 38.0649, 24.1376, 22.3135, 17.4643, 10.4174, 23.3102, 22.9048, 19.9549, 21.8637, 13.6161, 25.5849, 14.7464, 5.2673, 7.8075, 9.6991, 6.6752, 2.9088, 19.4630, 23.7945, 4.3179, 12.2395, 36.6391, 17.1935, 13.6576, 13.1604, 7.3655, 7.4023, 11.8716, 13.3135,"nope"
34836.7996, 14985.3579, 269.1642, 181.7959, 218.9000, 489.2709, 405.7379, 343.7465, 199.8185, 157.0300, 143.9217, 109.1516, 49.7176, 32.0283, 23.8263, 21.6434, 2.1773, 14.8589, 2.5191, 10.7001, 23.0358, 19.5585, 10.5881, 4.8508, 11.8491, 8.1212, 5.6558, 6.5288, 7.7076, 4.6934, 3.0294, 6.0264, 5.7335, 6.2016, 6.8055, 15.0622, 14.7105, 13.6181, 10.7048, 4.5480, 18.8222, 9.0452, 8.6134, 5.1104, 10.1893, 11.6242, 9.7033, 11.2732, 11.7069, 16.9310, 15.9590, 21.3110, 22.9009, 27.8397, 58.5089, 57.5263, 40.5379, 64.1567, 37.9881, 17.2696, 7.8517, 2.6516, 2.4791, 14.6799,"nope"
34668.2767, 14813.0656, 134.1788, 198.9117, 100.8171, 255.5707, 217.0043, 131.5567, 75.7040, 59.5127, 93.9466, 46.7140, 28.5001, 25.3563, 23.1203, 29.8885, 21.0941, 15.8553, 12.1964, 7.0712, 7.6458, 10.4895, 6.2794, 6.2488, 5.2305, 20.2138, 13.0491, 2.1777, 4.8329, 11.9975, 16.2012, 11.7146, 15.3646, 7.8391, 2.5507, 4.6370, 6.0568, 9.5997, 9.6217, 5.8958, 9.8895, 12.9657, 15.0928, 2.6725, 17.2021, 14.1057, 25.8406, 29.1957, 20.5257, 11.9364, 10.4413, 10.3965, 9.5854, 2.4840, 2.9369, 3.2787, 4.1842, 4.8277, 5.6146, 2.7459, 10.9469, 14.8326, 5.5772, 6.0711,"nope"
34835.2976, 14995.5756, 60.9675, 92.6511, 35.1943, 45.3930, 23.4114, 9.5065, 25.6156, 23.0814, 21.9581, 8.6517, 15.0282, 9.1226, 5.9237, 11.5945, 5.1545, 4.0835, 4.6872, 9.1980, 7.4298, 8.4875, 6.3821, 6.8814, 3.3097, 4.6950, 2.9767, 15.1771, 12.6735, 7.6273, 9.1685, 7.3655, 13.7902, 7.3921, 4.9344, 1.3204, 8.5560, 6.8287, 6.2847, 14.8030, 14.7005, 9.9816, 5.0626, 2.2130, 3.2594, 1.0248, 4.6367, 4.7767, 3.7974, 1.6265, 5.6581, 5.0314, 4.9952, 4.0785, 8.0201, 8.6258, 4.0569, 5.3576, 12.6538, 11.5900, 2.2300, 5.4547, 3.0234, 10.6671,"nope"
34813.0674, 14976.6547, 112.3451, 39.9636, 49.9055, 14.4695, 8.8147, 5.4475, 9.7933, 13.3618, 9.0073, 11.6307, 17.6431, 10.5771, 14.8972, 11.8541, 13.4158, 9.8926, 5.3082, 9.7829, 6.9970, 2.0467, 12.3930, 17.6288, 19.4666, 13.4342, 16.1050, 16.8787, 13.1727, 9.6916, 4.1076, 11.0316, 8.0925, 1.5024, 13.7958, 15.2178, 6.8222, 5.0994, 5.1514, 16.7162, 5.2017, 9.8404, 7.3425, 5.2173, 14.4328, 7.8433, 6.7221, 5.3938, 3.6828, 2.3634, 6.4215, 7.3244, 3.9537, 7.2667, 4.4782, 3.9825, 6.9437, 9.4616, 6.9504, 6.1008, 1.3473, 3.4543, 1.4891, 5.7439,"nope"
34890.5307, 15042.8365, 129.6320, 59.2916, 162.3182, 1345.2012, 1534.3672, 272.4017, 279.2453, 60.3674, 34.9073, 67.5738, 132.2484, 194.0743, 145.2740, 72.8695, 17.6515, 18.5414, 17.3457, 3.0104, 73.4355, 44.8310, 35.5011, 14.6835, 5.3445, 3.3444, 12.6432, 7.7906, 2.5847, 17.1521, 12.6420, 7.0039, 6.2431, 6.6516, 12.6030, 8.5924, 4.3609, 11.5954, 7.4883, 8.2152, 8.8900, 19.2916, 6.6502, 6.0554, 8.4709, 4.2423, 3.5952, 3.7844, 3.9494, 1.2786, 3.3173, 1.8579, 7.3503, 7.1318, 12.0827, 7.6593, 8.6266, 8.8009, 5.3216, 6.1731, 8.4069, 0.8212, 3.4890, 9.5703,"nope"
34776.5638, 15010.2816, 33.9925, 37.9932, 57.8446, 139.4504, 326.2065, 2875.6352, 3734.0918, 781.8981, 45.8957, 75.1437, 42.2713, 82.2082, 235.1727, 1249.3218, 1000.1154, 148.8523, 42.5540, 46.3326, 84.0426, 29.8812, 33.2533, 72.6590, 36.1906, 3.2403, 25.8071, 5.6478, 18.6004, 6.8567, 18.6866, 43.6790, 25.1461, 12.1129, 37.9917, 61.1531, 54.7264, 43.5136, 44.8709, 18.1628, 28.7925, 8.7399, 71.0554, 155.6276, 96.9032, 102.0077, 98.1183, 58.9927, 35.5723, 20.7443, 71.9718, 87.0304, 32.4344, 78.4071, 203.8518, 229.2400, 96.3354, 64.5259, 284.0334, 221.6936, 14.3307, 208.6437, 304.1570, 153.3212,"nope"
34926.5592, 15025.9110, 74.7496, 200.8180, 234.4157, 1552.0259, 1074.5402, 1121.9105, 2487.6283, 1777.5273, 2353.9366, 1256.0698, 325.1580, 210.9792, 62.6537, 119.6414, 112.4692, 82.1111, 33.5133, 63.6631, 51.5979, 23.3445, 24.6181, 2.4282, 28.4000, 2.7470, 2.7002, 10.1923, 2.8743, 7.1297, 19.7679, 57.8671, 62.4654, 39.5177, 55.6734, 57.4836, 46.7850, 19.3966, 27.1704, 36.4748, 34.8875, 5.7872, 14.8752, 40.5282, 22.7787, 34.7914, 8.8989, 34.1156, 21.4970, 18.8255, 14.8416, 42.2470, 31.0008, 23.4912, 41.2007, 58.1148, 94.0001, 53.8026, 84.7665, 65.1663, 76.8257, 83.7231, 41.6869, 9.2095,"nope"
34844.8491, 15011.7518, 231.9970, 774.7983, 512.3685, 308.5948, 498.5565, 692.4893, 276.3675, 447.6371, 535.1067, 558.8483, 145.3016, 70.3921, 120.9311, 60.6145, 16.5029, 8.7732, 50.7314, 13.9702, 20.4170, 20.2960, 23.1608, 9.4085, 11.2325, 8.2951, 6.5552, 8.5208, 16.4812, 16.4866, 11.5358, 3.2217, 21.7377, 7.2431, 16.3101, 16.4624, 1.6677, 2.8962, 11.9156, 3.0096, 4.1876, 9.3022, 6.2582, 3.7988, 10.3437, 7.7780, 16.1098, 7.7315, 2.6709, 13.9150, 17.9480, 5.8988, 7.2777, 23.0344, 9.7709, 9.8808, 1.4798, 21.7462, 21.7234, 3.5497, 19.3289, 18.8701, 18.8053, 7.3255,"nope"
34820.4900, 15019.8445, 64.8653, 168.0277, 650.8026, 760.1380, 158.6278, 191.6071, 446.4404, 2197.4265, 1440.9487, 62.8728, 19.4334, 179.3471, 310.1275, 147.0909, 13.3127, 29.8708, 161.9201, 192.1839, 42.6276, 4.0550, 26.8703, 62.5880, 35.3301, 2.0620, 16.4721, 1.5041, 22.4000, 11.6552, 8.5775, 9.5140, 47.3562, 30.6745, 10.7389, 15.2611, 75.5324, 147.2730, 73.9170, 23.6768, 116.2536, 326.2270, 243.5217, 51.0388, 137.5113, 469.4594, 483.1657, 159.2227, 17.5790, 32.2622, 7.1617, 24.2421, 17.3200, 10.6648, 16.6882, 8.6947, 24.0318, 10.0361, 10.1246, 14.5397, 6.9590, 9.3013, 3.1044, 6.4286,"nope"
37975.5153, 17133.1172, 872.6594, 1034.9876, 712.7348, 200.9077, 366.0196, 125.5289, 611.3642, 675.2304, 337.9295, 88.5130, 423.1192, 994.6998, 503.0405, 91.2753, 479.3726, 1952.9753, 1418.5783, 118.8344, 40.4588, 186.6423, 222.2244, 43.0568, 16.4909, 42.2979, 77.6577, 3.4317, 17.3396, 55.5383, 309.3476, 338.3796, 38.8021, 23.6914, 57.1038, 182.7834, 209.2539, 124.5786, 61.4853, 406.2752, 388.3526, 146.5397, 43.5116, 100.1545, 93.4750, 29.9802, 22.9705, 50.6877, 94.8543, 27.7986, 15.9764, 8.5466, 53.8160, 42.0352, 24.1729, 9.9573, 41.4854, 63.3580, 72.5368, 63.5750, 46.7968, 114.6535, 77.1768, 14.6748,"blow"
44281.8375, 19418.6453, 1970.1338, 974.2053, 312.6871, 960.9871, 1315.2137, 2327.8800, 1610.9619, 89.8319, 274.6913, 207.6261, 49.7931, 140.1296, 99.1689, 119.8813, 163.8338, 179.2847, 109.7795, 50.3658, 28.9722, 47.2310, 87.4426, 42.0844, 37.9267, 6.8461, 29.1855, 21.6258, 35.1865, 30.6838, 21.1251, 34.3540, 30.2029, 17.1062, 27.0738, 22.0442, 26.7730, 11.4351, 25.6692, 28.6636, 11.5526, 19.9738, 24.8161, 38.8562, 36.1069, 4.2815, 25.7703, 17.3121, 11.9450, 21.2929, 13.3394, 17.8706, 5.9181, 23.2332, 8.4595, 30.9416, 14.7148, 13.7789, 24.1152, 20.9416, 13.2285, 18.6429, 23.1426, 32.1705,"blow"
38918.1577, 18021.2733, 15407.7269, 4892.1897, 537.0723, 2809.2067, 2297.1776, 2373.7784, 1831.4733, 1046.3652, 617.5522, 826.4446, 274.6979, 291.9786, 465.4780, 625.8984, 457.7806, 361.2172, 364.2583, 368.1451, 488.0863, 254.6999, 214.6753, 214.2891, 223.9987, 231.3208, 179.8428, 243.5240, 202.1333, 236.8155, 151.6076, 158.0453, 118.7065, 168.2434, 178.6267, 129.5699, 170.1400, 119.1708, 164.0957, 92.6191, 78.2656, 56.9079, 102.9086, 123.6305, 115.8235, 142.9213, 94.6821, 135.4842, 95.6981, 97.0357, 73.9028, 71.1630, 87.3105, 82.8754, 114.4267, 76.3188, 122.0145, 84.8165, 77.8724, 53.5270, 61.7911, 78.3048, 64.8893, 117.0235,"blow"
27577.4036, 14041.7153, 9821.8720, 6918.5547, 10749.9014, 7995.4620, 2956.8931, 2504.6145, 2982.3034, 2296.1640, 4567.4336, 2537.0953, 480.3952, 2100.8639, 2229.0396, 969.3088, 1529.3412, 1558.1785, 984.3236, 898.1259, 1097.2156, 759.6423, 101.1625, 341.7518, 473.3903, 183.7124, 228.8068, 201.2267, 142.9207, 80.6820, 297.3374, 319.8658, 307.3436, 158.2828, 174.2714, 272.0514, 144.0975, 25.3678, 93.8915, 134.6806, 111.3240, 175.9479, 74.9483, 141.5225, 111.9874, 142.7066, 97.6086, 58.9911, 6.4774, 125.1726, 124.7213, 90.3444, 77.2580, 107.9349, 116.2483, 132.9221, 58.1556, 78.5901, 63.9077, 74.0144, 81.6550, 49.5071, 95.0528, 84.9147,"blow"
38070.0738, 21848.5951, 12257.9551, 8985.2998, 1673.3383, 2587.1353, 2504.8514, 2444.6294, 914.6223, 855.6772, 1007.6169, 1539.6875, 1424.6658, 937.7098, 668.0800, 620.5547, 517.6431, 396.8472, 514.4312, 513.4503, 355.0574, 359.5350, 149.5967, 104.0804, 139.2790, 154.4844, 215.4789, 222.9700, 236.9368, 240.0751, 196.2206, 123.5677, 79.1595, 55.4339, 67.0255, 103.3977, 86.1544, 153.6954, 168.1836, 129.9968, 147.0125, 141.2008, 120.4086, 85.7522, 88.3911, 107.1028, 83.7047, 52.0995, 105.4923, 64.9665, 68.3740, 87.3277, 67.9735, 92.3203, 118.7178, 91.6997, 88.4542, 87.7173, 97.4858, 71.1464, 69.7765, 112.0618, 89.8943, 71.2476,"blow"
41877.2346, 28005.4918, 13269.4228, 8919.1797, 4432.1381, 2979.1999, 2037.7125, 2363.7832, 2871.5068, 2568.8740, 1273.4940, 915.9729, 1299.7834, 1724.1024, 1285.8701, 960.5381, 822.7413, 884.7729, 837.5939, 716.7512, 570.0356, 544.0871, 497.7677, 431.0402, 274.3104, 243.3007, 308.6488, 258.9662, 229.7622, 163.9955, 196.6250, 227.2763, 186.9559, 204.1376, 211.5371, 146.8556, 125.6305, 69.2155, 138.5750, 130.2068, 136.1506, 91.2835, 97.8305, 106.1779, 70.8047, 67.8772, 51.1814, 88.0229, 104.2206, 67.1580, 35.5567, 23.3648, 27.2489, 35.4613, 56.3555, 42.4107, 36.1076, 10.2851, 66.4608, 84.6994, 114.2290, 79.7548, 80.3038, 91.3788,"blow"
34817.7223, 14953.8954, 681.4945, 2769.8080, 1814.7229, 24.1430, 946.2348, 972.7702, 173.5217, 96.2857, 143.5548, 72.2371, 48.3261, 80.2050, 56.3055, 25.5685, 26.4370, 52.1097, 51.9374, 69.2537, 40.4270, 17.5460, 21.0576, 4.1994, 6.8304, 4.2081, 11.7498, 7.7503, 5.9831, 18.6583, 8.0100, 12.3721, 13.8746, 16.0566, 9.2984, 11.3257, 9.3833, 9.7807, 21.2519, 17.5187, 14.9776, 10.3124, 4.9870, 17.6550, 5.8997, 5.8148, 20.9754, 4.4065, 5.0954, 6.6467, 12.1561, 2.3644, 5.9101, 7.9585, 9.4950, 6.2878, 1.3744, 3.5676, 7.3163, 4.7928, 7.5028, 7.6339, 7.7013, 3.4842,"nope"
34821.8315, 14982.4773, 417.5988, 1138.4463, 717.9641, 57.1692, 134.8124, 181.7415, 30.2784, 22.3101, 26.3065, 12.8668, 8.6228, 3.4525, 9.1769, 8.7078, 9.1399, 23.1697, 14.1150, 8.7966, 14.7072, 7.8346, 8.6625, 7.2019, 12.3425, 7.5929, 5.4093, 1.3223, 5.6532, 9.9123, 6.3837, 12.1704, 6.6329, 1.2659, 3.5084, 1.1477, 6.1357, 6.2409, 13.7853, 3.8197, 8.5437, 10.3251, 12.3912, 13.8235, 3.0672, 12.7791, 5.4613, 9.3372, 12.2934, 13.2604, 12.3113, 1.2966, 4.3444, 7.0477, 4.8243, 9.4265, 5.9880, 6.9227, 5.6919, 7.5341, 1.1156, 2.7416, 5.1322, 6.4104,"nope"
